word,definition
limitation,n. 限制， 限度
sponsor,n. 发起者 vt. 发起
kindergarten,n. 幼儿园
unexpected,adj. 想不到的， 意外的
crucial,adj. 至关重要的， 决定性的
contribute,v. 捐献， 捐款
faith,n. 信任
generator,n. 发电机
insert,vt. 插入， 嵌入
remark,vt. 说
forbid,vt. 禁止， 不许， 阻止
microscope,n. 显微镜
necessarily,adv. 必要地
highlight,vt. 强调，突出，使显著 n. 最精彩的部分
candidate,n. 候选人
billion,num. 十亿
parallel,adj. 平行的
reject,vt. 拒绝
patient,adj. 忍耐的，有耐心的 n. 病人
cashier,n. 出纳
sheer,adv. 垂直地，陡峭地 vi. 急转向， 偏离 adj. 完全的，十足的
miracle,n. 奇迹， 令人惊奇的人
profit,vi. 受益 n. 益处
original,adj. 最初的
wit,n. 风趣
handful,n. 一把， 少数， 一小撮
assignment,n. 任务， 指定的作业
nylon,n. 尼龙
yawn,vi. 打呵欠 n. 呵欠
electric,adj. 电的， 电动的
terminal,adj. 晚期的，不治的
kingdom,n. 王国
differ,vi. 不同， 相异
various,adj. 各种各样的， 不同的
latter,adj. 后者的
depression,n. 抑郁， 沮丧
reduction,n. 减少， 缩小
extent,n. 广度
equivalent,adj. 相等的，等量的 n. 相等物， 等价物
gaol,vt. 监禁 n. 监狱
conversely,adv. 相反
sauce,n. 调味汁， 作料
ban,vt. 取缔，查禁
fascinate,vi. 有吸引力， 迷人 vt. 迷住，强烈吸引
suffer,v. 遭受， 忍受， 容许
diplomatic,adj. 外交的， 从事外交的
bat,n. 蝙蝠
neighbourhood,n. 四邻
draft,n. 草稿
complex,adj. 由许多部分组成的， 复合的
rank,v. 给…评定等级
assumption,n. 假定， 臆断
pension,n. 养老金，抚恤金 vt. 发给…养老金
giant,adj. 巨大的 n. 巨人，巨物
fluid,adj. 流动的 n. 流体，液体
bay,n. 湾
outlet,n. 出口， 出路
neglect,v. 疏于照料
addition,n. 加， 加法
gang,vi. 聚集， 结成一伙 n. 一帮，一伙
shrink,v. 起皱
ancestor,n. 祖宗， 祖先
textile,adj. 纺织的 n. 纺织品
former,adj. 在前的 n. 前者
panic,v. 恐慌， 惊慌失措 n. 恐慌，惊慌，慌乱
extend,v. 延长， 扩大
fold,v. 折叠，合拢 n. 褶， 折叠的部分
plastic,adj. 塑料的
globe,n. 地球， 世界
chemical,adj. 化学的 n. 化学制品
interpretation,n. 解释
ax,n. 斧子
intermediate,adj. 中间的
folk,n. 人们
consideration,n. 考虑， 思考， 要考虑的事
competitive,adj. 竞争的， 比赛的
enquiry,n. 询问
applause,n. 鼓掌， 掌声
frank,adj. 坦白的， 直率的
abuse,vt. 滥用
prove,v. 证实， 证明
scheme,v. 密谋， 策划 n. 计划，方案
affect,vt. 影响
deaf,adj. 聋的
admire,vt. 钦佩， 羡慕
consequently,adv. 因此， 因而， 所以
virus,n. 病毒
drain,v. 排去，放水 n. 耗竭
isolate,vt. 使隔离， 使孤立
sailor,n. 水手， 海员
amuse,vt. 逗…乐， 给…娱乐
inward,adv. 向内 adj. 里面的
responsibility,n. 责任， 责任心
enquire,v. 询问
civil,adj. 公民的
popularity,n. 普及， 流行
subsequent,adj. 随后的， 后来的
indicate,vt. 标示， 表示， 表明
scarcely,adv. 几乎不， 简直不
panel,n. 专门小组
outstanding,adj. 突出的， 杰出的
charge,v. 索价
sew,v. 缝制， 缝纫
oval,adj. 椭圆形的 n. 椭圆形
column,n. 柱， 支柱， 圆柱
procedure,n. 程序， 手续， 步骤
sample,n. 样品，试样，样本 vt. 从…抽样
integrate,v. 成为一体， 合并
survivor,n. 生还者
applicant,n. 申请人
tropical,adj. 热带的
partner,vi. 做…的搭档 n. 伙伴，合伙人，搭档，配偶
plunge,n&v. 纵身投入， 猛冲
diagnose,vt. 诊断
somewhat,adv. 有点儿 pron. 一点儿
earnest,adj. 认真的， 诚恳的
spider,n. 蜘蛛
interview,n&vt. 接见， 会见
essential,adj. 必要的
clarify,vt. 澄清， 阐明
furnace,n. 炉子， 熔炉， 鼓风炉
ditch,n. 沟， 沟渠， 渠道
deck,n. 甲板， 舱面
scare,v. 吓， 使害怕
thunder,vi. 打雷， 轰隆响
observe,vt. 注意到， 观察
humorous,adj. 幽默的， 诙谐的
furnish,vt. 供应， 提供
bet,vt. 打赌
contact,n. 接触
rare,adj. 稀有的， 冷僻的
discharge,v. 释放， 排出
exclude,vt. 把…排除在外
scary,adj. 引起惊慌的
criticism,n. 批评， 批判
utmost,adj. 最远的 n. 极限
image,n. 像
consultancy,n. 咨询公司
ribbon,n. 缎带， 丝带
garbage,n. 垃圾， 废物
complain,vi. 抱怨， 诉苦
mainland,n. 大陆
homogeneous,adj. 同种类的， 同性质的， 有相同特征的
anxiety,n. 焦虑， 忧虑
temptation,n. 诱惑， 引诱
adjust,vt. 调整， 调节， 校正
popularize,vt. 普及
burst,vi. 爆裂，爆炸
vigorous,adj. 朝气蓬勃的
debt,n. 债， 债务， 欠债
refrigerator,n. 冰箱， 冷藏库
necessity,n. 必需品
fog,n. 雾， 烟雾， 尘雾
frame,n. 框架，框子，构架 vt. 给…镶框
lucky,adj. 幸运的， 侥幸的
origin,n. 起源， 起因
industrialize,v. 工业化
clash,vi. 发生冲突
compel,vt. 强迫， 迫使屈服
capable,adj. 有能力的， 有才能的
depress,vt. 使沮丧
parade,v. 游行， 列队前进
burden,n. 重担，精神负担 vt. 加重压于， 烦扰
precaution,n. 预防
lemon,n. 柠檬
personality,n. 人格， 个性
plot,v. 密谋， 计划
sanction,vt. 批准，认可 n. 批准， 认可
rate,vi. 被评价
alert,adj. 警觉的，留神的，注意的 vt. 使认识到，使意识到 n. 警戒， 戒备
await,vt. 等候
sin,vi. 犯戒律， 犯过失 n. 罪，罪孽
client,n. 委托人， 当事人， 顾客
prosperity,n. 繁荣， 兴旺
divide,v. 分，分开
contrary,adj. 相反的 n. 相反
lump,v. 结块
digital,adj. 数字的， 数位的
brilliant,adj. 光辉的
historic,adj. 历史上著名的， 具有重大历史意义的
oven,n. 炉， 烤箱
bound,vi. 跳跃
counter,n. 柜台
rhythm,n. 韵律， 节奏
stroke,n. 中风
breed,v. 繁殖
management,n. 管理
publish,vt. 公布， 发表
realm,n. 界， 领域， 范围
correspondent,n. 通讯员， 记者
avoid,vt. 避免， 躲开
renew,v. 重新开始， 继续
bid,n. 企图，努力
prompt,adj. 敏捷的，及时的 vt. 促使，推动
astonish,vt. 使惊讶， 使吃惊
comprehensive,adj. 广泛的， 综合的
tunnel,v. 挖， 开 n. 隧道，坑道，地道
withdraw,v. 收回， 撤回
assign,vt. 指派， 分配， 布置
elaborate,adj. 复杂的
feather,n. 羽毛， 翎毛
corridor,n. 走廊， 回廊， 通路
decade,n. 十年， 十年期
expert,adj. 熟练的 n. 专家
select,adj. 精选的， 挑选出来的
fulfill,vt. 履行， 实现， 完成
crowd,v. 聚集
congress,n. 代表大会
advanced,adj. 先进的
mechanical,adj. 机械的， 机械制造的
recommendation,n. 推荐， 推荐信
welfare,n. 幸福
flourish,vi. 繁荣，茂盛，兴旺 vt. 挥动
output,n. 产量
fatigue,v. 疲劳 n. 疲劳，劳累
striking,adj. 显著的， 突出的
vessel,n. 容器
majority,n. 多数， 大多数
drag,v. 拖，拉
crown,n. 王冠， 冕
likely,adv. 可能 adj. 可能的
inquire,v. 打听， 询问
gymnasium,n. 体育馆， 健身房
issue,v. 发行， 分发， 发出 n. 问题
vain,adj. 徒劳的
lower,adj. 较低的
index,n. 索引
fry,vt. 油煎， 油炸， 油炒
youngster,n. 青年， 年轻人， 孩子
odd,adj. 奇特的
lung,n. 肺
conservation,n. 保存
distraction,n. 分心的事
supplement,n. 增补， 补充
contrast,vi. 形成对比， 对比之下显出区别 n. 对比， 对照
paragraph,n. 段， 节
judgement,n. 意见
proportion,n. 比例
widen,v. 加宽， 变宽
crystal,n. 水晶， 结晶体， 晶粒
occurrence,n. 发生， 出现
inflation,n. 通货膨胀
thinking,adj. 深思的， 有理性的 n. 想法，意见，见解
cycle,n. 循环（周期） v. 骑自行车
disposal,n. 丢掉， 销毁
settlement,n. 解决
delegate,n. 代表， 代表团成员 vt. 委派…为代表
literature,n. 文学， 文学作品
sphere,n. 球， 球体
inquiry,n. 询问， 打听
prejudice,n. 偏见，成见 vt. 使有偏见
dissolve,v. 溶解
digest,vt. 消化
angle,n. 角， 角度
immigrant,n. 移民， 侨民
tradition,n. 传统， 惯例
ability,n. 能力， 本领
urgent,adj. 紧急的， 急迫的
belief,n. 信任， 相信
bundle,n. 捆，包，束
suggestion,n. 建议， 意见
systematic,adj. 有系统的， 有计划的
cupboard,n. 柜橱
generally,adv. 一般地， 通常地
bacon,n. 咸肉
likewise,adv. 同样地
slender,adj. 细长的， 苗条的
troublesome,adj. 令人烦恼的， 麻烦的
instruction,n. 命令， 指示
oral,adj. 口头的
married,adj. 已婚的
transaction,n. 办理， 处理
conscious,adj. 意识到的， 自觉的
fur,n. 软毛， 毛皮， 裘皮
auto,n. 汽车
sigh,vi. 叹气， 叹息 n. 叹息
constant,adj. 经常的，不断的，连续发生的
pants,n. 长裤， 便裤
mislead,vt. 给…错误印象， 使误解
split,v. 分裂，分离
orchestra,n. 管弦乐队
publication,n. 出版， 发行
sufficient,adj. 足够的， 充分的
claim,vt. 声称，主张
antique,adj. 古时的， 过时的 n. 古物，古董
sow,v. 播， 播种
widespread,adj. 分布广的， 普遍的
petroleum,n. 石油
communication,n. 通讯， 交流， 交际
directly,adv. 直接地
tolerance,n. 忍受， 容忍， 忍耐力
kneel,vi. 跪， 跪下， 跪着
porter,n. 搬运工人
fasten,v. 扎牢， 扣住
contest,n. 竞赛， 争夺 vt. 争夺， 与…竞争
author,n. 著作家， 作者
dirt,n. 灰尘， 土
astrophysics,n. 天体物理学
greenhouse,n. 温室， 暖房
preserve,vt. 保护， 维持
plus,adj. 表示加的
establish,vt. 建立， 设立
expansion,n. 扩大， 扩充， 扩张， 膨胀
relevant,adj. 有关的， 切题的
entry,n. 入口处
license,n. 许可，执照 vt. 准许
synthetic,adj. 综合的， 合成的
headquarters,n. 司令部， 总部
expand,vt. 扩大， 使膨胀
gaze,n&vi. 凝视， 盯， 注视
essay,n. 短文， 散文， 小品文
survey,vt. 俯瞰
plug,n. 插头，插座
bunch,vi. 集中， 挤在一起
thermometer,n. 温度计， 寒暑表
tense,adj. 拉紧的
postpone,vt. 延迟， 延期
bride,n. 新娘
favourable,adj. 有利的， 赞成的
hammer,v. 锤击 n. 锤，榔头
candy,n. 糖果
seal,n. 封铅，封条
mental,adj. 心理的， 精神的， 思想上的
decent,adj. 像样的， 过得去的， 体面的
storage,n. 贮藏
investigate,v. 调查， 研究
racial,adj. 种族的， 人种的
switch,v. 转换， 改变 n. 开关，电闸
niece,n. 侄女， 外甥女
considerable,adj. 相当大的
auxiliary,adj. 辅助的， 附属的
heal,vi. 愈合， 痊愈， 恢复健康 vt. 使愈合，治愈，使康复
reserve,vt. 保留，留存
somehow,adv. 由于某种原因， 不知怎么的
dive,vi. 跳水
brick,n. 砖， 砖块， 砖状物
sympathy,n. 同情
heap,n. 堆， 大量
consumer,n. 消费者， 用户， 消耗者
rescue,n&vt. 营救， 救援
cripple,n. 跛子
highly,adv. 高度地， 极， 非常赞许地
brief,adj. 简短的，短暂的 vt. 向…介绍基本情况，做…的提要 n. 概要， 摘要
keyboard,n. 键盘
initiative,n. 主动性
recover,v. 重新获得， 挽回
determine,vi. 决意 vt. 决定
nature,n. 大自然
social,adj. 社会的
medication,n. 药物治疗
drill,v. 钻， 打
intelligent,adj. 聪明的， 理智的
whilst,conj. 当…的时候
clerk,n. 店员， 办事员， 职员
lobby,v. 向进行游说 n. 大厅
acknowledge,vt. 承认， 承认…的权威
equip,vt. 装备， 配备
radiation,n. 放射物， 辐射能
Christian,adj. 基督教的 n. 基督教徒，信徒
pulse,vi. 搏动， 跳动 n. 脉搏
luxury,n. 奢侈
spiritual,adj. 精神的， 心灵的
worthwhile,adj. 值得花时间的， 值得做的
mould,n. 霉，霉菌
increasingly,adv. 日益， 越来越多地
elbow,n. 肘，肘部 vt. 用肘部， 用肘挤
salad,n. 色拉， 凉拌菜
strategic,adj. 对全局有重要意义的， 关键的
vary,v. 改变
readily,adv. 乐意地， 欣然地
stoop,v. 俯身，弯腰
upper,adj. 上面的， 地位较高的
rocket,vi. 迅速上升， 猛涨 n. 火箭
splendid,adj. 壮丽的
county,n. 郡， 县
respondent,n. 回答者
episode,n. 一个事件
convenience,n. 方便
determination,n. 决心， 决定
discipline,n. 纪律
behalf,n. 利益
evidently,adv. 明显地， 显然
objective,adj. 客观的， 无偏见的 n. 目标，目的
injure,vt. 伤害， 损害， 使遭受损伤
victimize,vt. 使受害， 使牺牲
exert,vt. 尽
province,n. 省
scandal,n. 丑事， 丑闻
horrible,adj. 令人恐惧的， 可怕的
estimate,vt. 估计
strengthen,vt. 加强， 巩固
drip,vi. 滴下，漏水 n. 水滴
injury,n. 损害， 伤害
exhibit,vt. 显示
brand,n. 品牌
mushroom,vi. 迅速成长 n. 蘑菇
alcohol,n. 酒精， 乙醇
choke,vt. 使窒息
proposal,n. 提议， 建议
inevitable,adj. 不可避免的， 必然的
deny,vt. 否定， 否认
miserable,adj. 痛苦的
recreation,n. 娱乐活动， 消遣
subtract,vt. 减， 减去， 去掉
allowance,n. 津贴， 补贴
portable,adj. 便于携带的， 手提式的
ancient,adj. 古代的， 古老的
glory,n. 光荣， 荣誉的事
secondary,adj. 次要的， 第二的
mission,n. 使命， 任务
attorney,n. 律师， 代理人
wander,vi. 漫游， 闲逛， 漫步
adopt,vt. 收养
oppose,vt. 反对
singular,adj. 单数的
device,n. 器械， 装置， 设备
mainframe,n. 主机， 大型机
motor,n. 发动机， 电动车
minus,adj. 负的 prep. 减 n. 负数
conservative,adj. 保守的，守旧的
access,n. 接近
conference,n. 会议， 讨论会
activity,n. 活动
primitive,adj. 原始的，早期的
advisable,adj. 明智的， 可取的
dormitory,n. 集体寝室， 宿舍
overcome,vt. 战胜， 克服
cooperate,vi. 合作， 协作
cabin,n. 小屋
sum,vi. 共计 n. 总数
current,adj. 当前的， 通用的
heel,n. 脚后跟， 踵
variety,n. 多样化
disturb,vt. 打扰， 扰乱
copper,n. 铜
persist,vi. 坚持， 持续
audio,adj. 听觉的， 声音的
civilian,n. 平民， 百姓
pump,n. 泵 vt. 抽， 泵送， 打气
pierce,vt. 刺穿， 穿孔于
teenager,n. 青少年
apart,adv. 成距离，相间隔
calendar,n. 日历， 历书， 历法
offensive,adj. 冒犯的，无礼的
cartoon,n. 卡通画， 幽默画
speculate,v. 推测， 推断
launch,vt. 发射，投射，发动
amid,prep. 在…中间， 在…之中， 被…围绕
beloved,adj. 所钟爱的， 所爱戴的
single,adj. 单一的
confirm,vt. 证实， 肯定
cement,n. 水泥，胶泥 vt. 黏结
subway,n. 地道
gallon,n. 加仑
acquaint,vt. 使认识， 使了解
appoint,vt. 任命， 委任
elastic,adj. 有弹性的， 灵活的 n. 松紧带
assist,vt. 援助， 帮助， 协助
vast,adj. 巨大的， 大量的
intervene,vi. 干涉， 调停， 干预
undergraduate,n. 大学本科生
symbol,n. 象征
commercial,adj. 商业的， 商务的
joint,adj. 连接的
reasonable,adj. 通情达理的， 讲道理的
available,adj. 现成可使用的， 通用的
confine,vt. 限制， 使局限
advocate,vt. 拥护， 提倡， 主张 n. 拥护者， 提倡者
frequency,n. 屡次
horizontal,adj. 地平的， 水平的
luggage,n. 行李
lick,vt. 舔，舔吃
missile,n. 导弹， 飞弹， 投射物
dynamic,adj. 有活力的
satisfactory,adj. 令人满意的
military,adj. 军事的，军用的 n. 军队， 武装力量
reluctant,adj. 不情愿的， 勉强的
generate,vt. 发生， 引起
unusual,adj. 不平常的， 少有的
sector,n. 部门， 部分
passion,n. 激情， 热情
extreme,adj. 极度的
coil,n. 卷，圈
ensure,vt. 保证
coordinate,adj. 同等的， 并列的 vt. 协调， 调节 n. 坐标
organism,n. 生物， 有机体
athlete,n. 运动员， 体育家
epidemic,adj. 流行性的
suppose,vt. 猜想， 假定， 让
upright,adv. 挺直着， 竖立着 adj. 垂直的
remarkable,adj. 值得注意的， 引人注目的
brake,v. 制动
tube,n. 管， 电子管， 显像管
naval,adj. 海军的
failure,n. 失败， 失败的人
accountancy,n. 会计工作
forge,vt. 打制， 锻造
carpet,n. 地毯
solve,vt. 解答
hint,v. 暗示， 示意 n. 暗示，示意
knot,vi. 打结 n. 结
demonstrate,vt. 说明
region,n. 地区， 地带， 区域
support,vt. 支撑
yearly,adv. 一年一度地 adj. 每年的
deceive,vt. 欺骗， 蒙蔽， 行骗
saucer,n. 茶托， 碟子
hire,n&vt. 租用
kid,v. 戏弄， 开玩笑 n. 小孩
donkey,n. 驴
destination,n. 目的地， 终点， 目标
vertical,adj. 垂直的， 竖式的
learning,n. 学习
monument,n. 纪念碑， 纪念馆
misconception,n. 误解
damp,adj. 潮湿的，微湿的 n. 潮湿，湿气 vt. 使潮湿
vivid,adj. 鲜艳的
honey,n. 蜜， 蜂蜜
screw,n. 螺丝 vt. 固定， 拧紧
gap,n. 缺口
missing,adj. 缺掉的， 失踪的
emphasize,vt. 强调， 着重
virtue,n. 善， 美德
normal,adj. 正常的， 平常的
socialist,n. 社会主义者
gradual,adj. 逐渐的， 渐进的
figure,v. 出现
ore,n. 矿， 矿石
slight,adj. 轻微的，微小的 v. 侮慢
previous,adj. 先的， 前的
transmit,vt. 传送， 传递
socialism,n. 社会主义
consumption,n. 消耗， 消费
argue,vi. 争辩， 争论 vt. 争论，争辩，辩论
technology,n. 工艺学
weaken,v. 削弱， 变弱
voltage,n. 电压
damn,interjection. 该死，见鬼〔表示很生气或失望〕 adv. 非常，很 adj. 该死的〔表示对某人或某事物生气〕
superior,adj. 上级的，较高的
location,n. 位置， 场所
compensation,n. 补偿， 赔偿
bankrupt,adj. 破产的
punctual,adj. 严守时刻的， 准时的
advertise,vt. 为…做广告， 宣传
compromise,v. 妥协
sack,n. 麻袋，包
software,n. 软件
seminar,n. 研究班， 研讨会
comparative,adj. 比较的， 相对的
competition,n. 竞争， 比赛
fruitful,adj. 多产的， 肥沃的
react,vi. 反应， 作出反应
dragon,n. 龙
hesitant,adj. 犹豫的
beyond,adv. 在更远处， 再往后 prep. 在…的那边，远于
hell,n. 地狱
feedback,n. 回授， 反馈， 反应
hazard,n. 危险
justify,vt. 证明…是正当的
voluntary,adj. 自愿的， 志愿的
connection,n. 联系， 关系
proof,adj. 耐…的， 能防…的 n. 证据，证明
timber,n. 木材， 原木
